operator_id,calls_missed_ratio,avg_wait_time,calls_out_ratio,calls_in_ratio,internal_calls_ratio,crit_calls_missed,crit_wait_time,crit_low_outbound,crit_low_inbound,crit_high_internal,inefficiency_score,criterios_negativos,efficiency_class,uso_interno_excesivo,efficiency_binary
952292,0.0,81.0,0.0,100.0,0.0,0,1,1,0,0,2,2,Potencialmente ineficiente,False,
952462,0.0,28.166666666666668,11.11111111111111,88.88888888888889,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
952656,0.0,7.5,90.47619047619048,9.523809523809524,40.0,0,0,0,0,1,1,1,Eficiente,True,1.0
952666,0.0,15.0,0.0,100.0,100.0,0,0,1,0,1,2,2,Potencialmente ineficiente,True,
952678,0.0,30.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
952734,0.0,23.789473684210527,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
952914,0.0,38.86666666666667,88.14589665653494,11.854103343465043,2.0408163265306123,0,0,0,0,0,0,0,Eficiente,False,1.0
952916,0.0,25.0,87.5,12.5,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
952948,0.1976284584980237,170.84848484848484,24.95762711864407,75.04237288135593,15.625,1,1,1,0,0,3,3,Ineficiente,False,0.0
952954,0.0,1.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
952968,0.0,5.0,33.33333333333333,66.66666666666666,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
952982,0.0,1.1666666666666667,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
953464,1.9230769230769231,28.58823529411765,85.90785907859079,14.092140921409213,15.909090909090908,1,0,0,0,0,1,1,Eficiente,False,1.0
953940,0.0,9.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
953952,0.0,30.33333333333333,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
954086,0.0,64.0,3.125,96.875,0.0,0,1,1,0,0,2,2,Potencialmente ineficiente,False,
954290,0.0,28.142857142857142,0.0,100.0,14.285714285714285,0,0,1,0,0,1,1,Eficiente,False,1.0
954318,0.0,4.0,50.0,50.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
954616,0.0,7.666666666666667,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
954650,0.4329004329004329,229.0,64.43418013856814,35.56581986143187,7.936507936507936,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
954750,0.4484304932735426,271.0,23.63013698630137,76.36986301369863,35.0,1,1,1,0,1,4,4,Ineficiente,True,0.0
954810,0.0,30.545454545454547,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
955032,2.631578947368421,27.33333333333333,47.22222222222222,52.77777777777778,3.7037037037037033,1,0,0,0,0,1,1,Eficiente,False,1.0
955164,0.0,26.0,60.0,40.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
955436,0.0,23.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
956080,0.0,84.0,0.0,100.0,0.0,0,1,1,0,0,2,2,Potencialmente ineficiente,False,
956268,0.0,31.33333333333333,78.57142857142857,21.428571428571427,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
956276,0.0,17.666666666666668,52.94117647058824,47.05882352941176,14.285714285714285,0,0,0,0,0,0,0,Eficiente,False,1.0
956292,0.0,11.666666666666666,40.0,60.0,25.0,0,0,0,0,1,1,1,Eficiente,True,1.0
956480,0.0,72.70588235294117,0.0,100.0,0.0,0,1,1,0,0,2,2,Potencialmente ineficiente,False,
956484,0.0,30.33333333333333,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
956664,0.0,9.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
957922,33.33333333333333,13.0,84.21052631578947,15.789473684210526,44.44444444444444,1,0,0,0,1,2,2,Potencialmente ineficiente,True,
958394,0.0,15.7,0.0,100.0,10.0,0,0,1,0,0,1,1,Eficiente,False,1.0
958416,7.6923076923076925,26.444444444444443,95.77922077922078,4.220779220779221,18.91891891891892,1,0,0,0,1,2,2,Potencialmente ineficiente,True,
958418,0.0,21.25,98.068669527897,1.9313304721030045,28.57142857142857,0,0,0,0,1,1,1,Eficiente,True,1.0
958430,0.0,45.44444444444444,92.81045751633988,7.18954248366013,40.74074074074074,0,1,0,0,1,2,2,Potencialmente ineficiente,True,
958432,0.0,37.7,90.74074074074076,9.25925925925926,34.0,0,0,0,0,1,1,1,Eficiente,True,1.0
958434,4.3478260869565215,81.0909090909091,85.71428571428571,14.285714285714285,43.18181818181818,1,1,0,0,1,3,3,Ineficiente,True,0.0
958452,3.7037037037037033,28.916666666666668,94.0,6.0,25.49019607843137,1,0,0,0,1,2,2,Potencialmente ineficiente,True,
958454,0.0,30.0,92.3076923076923,7.6923076923076925,92.85714285714286,0,0,0,0,1,1,1,Eficiente,True,1.0
958456,0.0,44.0,98.8262910798122,1.1737089201877933,25.71428571428571,0,1,0,0,1,2,2,Potencialmente ineficiente,True,
958460,2.912621359223301,319.625,52.093023255813954,47.906976744186046,37.735849056603776,1,1,0,0,1,3,3,Ineficiente,True,0.0
958468,0.0,61.0,98.66156787762908,1.338432122370937,26.82926829268293,0,1,0,0,1,2,2,Potencialmente ineficiente,True,
958470,0.0,50.66666666666666,81.25,18.75,0.0,0,1,0,0,0,1,1,Eficiente,False,1.0
958478,0.0,47.4,97.73462783171522,2.26537216828479,17.24137931034483,0,1,0,0,0,1,1,Eficiente,False,1.0
958640,10.0,10.5,52.38095238095239,47.61904761904761,0.0,1,0,0,0,0,1,1,Eficiente,False,1.0
959312,1.7857142857142856,32.15384615384615,72.13930348258707,27.860696517412936,3.333333333333333,1,0,0,0,0,1,1,Eficiente,False,1.0
960294,0.0,36.0,99.66329966329968,0.3367003367003366,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
960296,0.0,63.0,98.83720930232558,1.162790697674419,0.0,0,1,0,0,0,1,1,Eficiente,False,1.0
960620,2.0,74.8,53.70370370370371,46.2962962962963,0.0,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
960648,0.0,72.375,70.53571428571429,29.464285714285715,4.0,0,1,0,0,0,1,1,Eficiente,False,1.0
960698,0.0,33.666666666666664,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
961064,0.0,28.83333333333333,97.51887810140238,2.481121898597627,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
961552,0.0,104.0,78.57142857142857,21.428571428571427,40.0,0,1,0,0,1,2,2,Potencialmente ineficiente,True,
961770,0.0,54.125,0.0,100.0,6.25,0,1,1,0,0,2,2,Potencialmente ineficiente,False,
962062,0.0,25.5,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
962168,0.0,17.25,0.0,100.0,25.0,0,0,1,0,1,2,2,Potencialmente ineficiente,True,
962268,0.0,58.36363636363637,71.21212121212122,28.78787878787879,3.571428571428571,0,1,0,0,0,1,1,Eficiente,False,1.0
962658,0.0,194.3571428571429,49.15514592933948,50.84485407066052,24.07407407407408,0,1,0,0,1,2,2,Potencialmente ineficiente,True,
962902,0.0,134.16666666666666,64.14790996784566,35.852090032154344,26.08695652173913,0,1,0,0,1,2,2,Potencialmente ineficiente,True,
964510,6.666666666666667,25.0,89.72602739726028,10.273972602739724,12.0,1,0,0,0,0,1,1,Eficiente,False,1.0
964518,0.0,42.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
964666,4.651162790697675,64.22222222222223,94.98249708284716,5.017502917152859,9.090909090909092,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
964712,0.0,40.66666666666666,60.0,40.0,50.0,0,0,0,0,1,1,1,Eficiente,True,1.0
965942,0.0,25.5,0.0,100.0,50.0,0,0,1,0,1,2,2,Potencialmente ineficiente,True,
966158,0.0,15.0,91.8918918918919,8.108108108108109,41.17647058823529,0,0,0,0,1,1,1,Eficiente,True,1.0
966686,0.0,33.0,33.33333333333333,66.66666666666666,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
967310,0.0,8.0,98.1132075471698,1.8867924528301887,21.428571428571427,0,0,0,0,1,1,1,Eficiente,True,1.0
968150,0.0,2.0,95.78947368421052,4.2105263157894735,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
968232,0.0,13.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
968338,0.0,19.166666666666668,94.24778761061948,5.752212389380531,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
968368,0.0,19.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
968520,0.0,5.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
969272,0.6493506493506493,233.375,59.68586387434554,40.31413612565445,26.666666666666668,1,1,0,0,1,3,3,Ineficiente,True,0.0
969288,0.0,44.0,40.0,60.0,0.0,0,1,0,0,0,1,1,Eficiente,False,1.0
969294,0.0,177.5,12.5,87.5,20.0,0,1,1,0,1,3,3,Ineficiente,True,0.0
969380,0.0,21.0,87.5,12.5,50.0,0,0,0,0,1,1,1,Eficiente,True,1.0
970240,0.0,44.0,50.0,50.0,0.0,0,1,0,0,0,1,1,Eficiente,False,1.0
970244,0.0,81.0,50.0,50.0,33.33333333333333,0,1,0,0,1,2,2,Potencialmente ineficiente,True,
970252,0.0,25.0,83.33333333333334,16.666666666666664,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
970254,0.0,121.0,75.0,25.0,40.0,0,1,0,0,1,2,2,Potencialmente ineficiente,True,
971100,0.0,13.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
971102,0.0,338.0,0.0,100.0,0.0,0,1,1,0,0,2,2,Potencialmente ineficiente,False,
971354,0.0,42.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
972412,0.0,25.0,98.36065573770492,1.639344262295082,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
972460,0.0,4.0,98.0392156862745,1.96078431372549,28.57142857142857,0,0,0,0,1,1,1,Eficiente,True,1.0
973286,0.0,88.0,0.0,100.0,0.0,0,1,1,0,0,2,2,Potencialmente ineficiente,False,
0,6.672883035141908,179.582371609925,0.4400003868135269,99.55999961318648,0.0,1,1,1,0,0,3,3,Ineficiente,False,0.0
0,30.486685032139576,55.523668639053255,5.714285714285714,94.28571428571428,100.0,1,1,1,0,1,4,4,Ineficiente,True,0.0
880240,0.0,0.0,100.0,0.0,41.66666666666667,0,0,0,0,1,1,1,Eficiente,True,1.0
881278,0.0,0.0,100.0,0.0,37.5,0,0,0,0,1,1,1,Eficiente,True,1.0
883018,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
883898,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
884402,0.0,0.0,100.0,0.0,66.66666666666666,0,0,0,0,1,1,1,Eficiente,True,1.0
884406,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
885682,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
887280,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
887992,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
890232,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
890234,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
890416,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
890420,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
890422,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
891152,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
891154,0.0,0.0,100.0,0.0,0.847457627118644,0,0,0,0,0,0,0,Eficiente,False,1.0
891156,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
891158,0.0,0.0,100.0,0.0,1.0416666666666663,0,0,0,0,0,0,0,Eficiente,False,1.0
891160,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
891162,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
891166,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
891170,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
891192,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
891250,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
891252,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
891746,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
891970,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
891976,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
892028,0.0,0.0,100.0,0.0,1.5625,0,0,0,0,0,0,0,Eficiente,False,1.0
892800,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
893674,0.0,0.0,100.0,0.0,3.614457831325301,0,0,0,0,0,0,0,Eficiente,False,1.0
893700,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
894226,0.0,0.0,100.0,0.0,81.81818181818183,0,0,0,0,1,1,1,Eficiente,True,1.0
894934,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
895370,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
896008,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
896384,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
896386,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
896390,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
897894,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
898434,0.0,0.0,100.0,0.0,33.33333333333333,0,0,0,0,1,1,1,Eficiente,True,1.0
898902,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
899076,0.0,0.0,100.0,0.0,50.0,0,0,0,0,1,1,1,Eficiente,True,1.0
899788,0.0,0.0,100.0,0.0,7.6923076923076925,0,0,0,0,0,0,0,Eficiente,False,1.0
899790,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
899932,0.0,0.0,100.0,0.0,11.627906976744184,0,0,0,0,0,0,0,Eficiente,False,1.0
899964,0.0,0.0,100.0,0.0,3.4482758620689653,0,0,0,0,0,0,0,Eficiente,False,1.0
899968,0.0,0.0,100.0,0.0,6.666666666666667,0,0,0,0,0,0,0,Eficiente,False,1.0
899972,0.0,0.0,100.0,0.0,9.375,0,0,0,0,0,0,0,Eficiente,False,1.0
902742,0.0,0.0,100.0,0.0,7.6923076923076925,0,0,0,0,0,0,0,Eficiente,False,1.0
902744,0.0,0.0,100.0,0.0,20.98765432098765,0,0,0,0,1,1,1,Eficiente,True,1.0
902746,0.0,0.0,100.0,0.0,20.27027027027027,0,0,0,0,1,1,1,Eficiente,True,1.0
902748,0.0,0.0,100.0,0.0,13.79310344827586,0,0,0,0,0,0,0,Eficiente,False,1.0
902774,0.0,0.0,100.0,0.0,16.071428571428573,0,0,0,0,0,0,0,Eficiente,False,1.0
902776,0.0,0.0,100.0,0.0,23.809523809523807,0,0,0,0,1,1,1,Eficiente,True,1.0
902778,0.0,0.0,100.0,0.0,18.75,0,0,0,0,1,1,1,Eficiente,True,1.0
902782,0.0,0.0,100.0,0.0,14.754098360655735,0,0,0,0,0,0,0,Eficiente,False,1.0
905308,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
905470,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
905480,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
905570,0.0,0.0,100.0,0.0,92.85714285714286,0,0,0,0,1,1,1,Eficiente,True,1.0
905840,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
906866,0.0,0.0,100.0,0.0,27.58620689655172,0,0,0,0,1,1,1,Eficiente,True,1.0
907180,0.0,0.0,100.0,0.0,66.66666666666666,0,0,0,0,1,1,1,Eficiente,True,1.0
907442,0.0,0.0,100.0,0.0,70.2127659574468,0,0,0,0,1,1,1,Eficiente,True,1.0
907998,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
908640,0.0,0.0,100.0,0.0,11.627906976744184,0,0,0,0,0,0,0,Eficiente,False,1.0
908718,0.0,0.0,100.0,0.0,33.33333333333333,0,0,0,0,1,1,1,Eficiente,True,1.0
908984,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
909308,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
909452,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
909502,0.0,0.0,100.0,0.0,2.7777777777777777,0,0,0,0,0,0,0,Eficiente,False,1.0
909910,0.0,0.0,100.0,0.0,49.137931034482754,0,0,0,0,1,1,1,Eficiente,True,1.0
910520,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
910524,0.0,0.0,100.0,0.0,10.0,0,0,0,0,0,0,0,Eficiente,False,1.0
910530,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
910532,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
910594,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
910902,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
910926,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
914036,0.0,0.0,100.0,0.0,33.33333333333333,0,0,0,0,1,1,1,Eficiente,True,1.0
914052,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
914238,0.0,0.0,100.0,0.0,2.941176470588235,0,0,0,0,0,0,0,Eficiente,False,1.0
914240,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
914266,0.0,0.0,100.0,0.0,33.33333333333333,0,0,0,0,1,1,1,Eficiente,True,1.0
914272,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
914338,0.0,0.0,100.0,0.0,33.33333333333333,0,0,0,0,1,1,1,Eficiente,True,1.0
914348,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
914626,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
914816,0.0,0.0,100.0,0.0,42.85714285714285,0,0,0,0,1,1,1,Eficiente,True,1.0
915358,0.0,0.0,100.0,0.0,87.5,0,0,0,0,1,1,1,Eficiente,True,1.0
915360,0.0,0.0,100.0,0.0,54.54545454545454,0,0,0,0,1,1,1,Eficiente,True,1.0
915504,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
915558,0.0,0.0,100.0,0.0,8.0,0,0,0,0,0,0,0,Eficiente,False,1.0
916596,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
917446,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
917682,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
917890,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
918390,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
918452,0.0,0.0,100.0,0.0,57.89473684210527,0,0,0,0,1,1,1,Eficiente,True,1.0
919126,0.0,0.0,100.0,0.0,10.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919128,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919162,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919188,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919192,0.0,0.0,100.0,0.0,3.125,0,0,0,0,0,0,0,Eficiente,False,1.0
919194,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919196,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919198,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919200,0.0,0.0,100.0,0.0,7.6923076923076925,0,0,0,0,0,0,0,Eficiente,False,1.0
919202,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919302,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919306,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919310,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919314,0.0,0.0,100.0,0.0,3.571428571428571,0,0,0,0,0,0,0,Eficiente,False,1.0
919318,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919362,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919364,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919370,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919372,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919374,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919376,0.0,0.0,100.0,0.0,4.3478260869565215,0,0,0,0,0,0,0,Eficiente,False,1.0
919378,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919382,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919390,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919418,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919456,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919464,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919476,0.0,0.0,100.0,0.0,3.571428571428571,0,0,0,0,0,0,0,Eficiente,False,1.0
919482,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919490,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919504,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
919906,0.0,0.0,100.0,0.0,5.88235294117647,0,0,0,0,0,0,0,Eficiente,False,1.0
919910,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
920146,0.0,0.0,100.0,0.0,35.294117647058826,0,0,0,0,1,1,1,Eficiente,True,1.0
920414,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
920416,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
920928,0.0,0.0,100.0,0.0,77.77777777777779,0,0,0,0,1,1,1,Eficiente,True,1.0
921116,0.0,0.0,100.0,0.0,44.0,0,0,0,0,1,1,1,Eficiente,True,1.0
921316,0.0,0.0,100.0,0.0,62.16216216216216,0,0,0,0,1,1,1,Eficiente,True,1.0
921574,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
921584,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
921592,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
921594,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
921596,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
922142,0.0,0.0,100.0,0.0,2.8846153846153846,0,0,0,0,0,0,0,Eficiente,False,1.0
922476,0.0,0.0,100.0,0.0,42.85714285714285,0,0,0,0,1,1,1,Eficiente,True,1.0
922710,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
923250,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
923666,0.0,0.0,100.0,0.0,6.0606060606060606,0,0,0,0,0,0,0,Eficiente,False,1.0
924356,0.0,0.0,100.0,0.0,71.64179104477611,0,0,0,0,1,1,1,Eficiente,True,1.0
924370,0.0,0.0,100.0,0.0,72.72727272727273,0,0,0,0,1,1,1,Eficiente,True,1.0
924572,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
925134,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
928228,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
928282,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
928284,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
928518,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
929426,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
929428,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
929542,0.0,0.0,100.0,0.0,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
929544,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
930524,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
930586,0.0,0.0,100.0,0.0,1.96078431372549,0,0,0,0,0,0,0,Eficiente,False,1.0
930590,0.0,0.0,100.0,0.0,3.8461538461538463,0,0,0,0,0,0,0,Eficiente,False,1.0
930662,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
930692,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
930912,0.0,0.0,100.0,0.0,5.555555555555555,0,0,0,0,0,0,0,Eficiente,False,1.0
930914,0.0,0.0,100.0,0.0,10.16949152542373,0,0,0,0,0,0,0,Eficiente,False,1.0
932050,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
932088,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
932246,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
932676,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
932856,0.0,0.0,100.0,0.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
